"","Data/Time","ensemble_avg","ensemble_min","ensemble_max","ensemble_med","Obs setup","Obs wspd","Obs wdir"
"1",2019-05-28 12:00:00,NA,NA,NA,NA,3.11547589924469,2.05776,270
"2",2019-05-28 13:00:00,NA,NA,NA,NA,2.5227237577413,3.08664,230
"3",2019-05-28 14:00:00,NA,NA,NA,NA,2.06079063799307,1.54332,210
"4",2019-05-28 15:00:00,NA,NA,NA,NA,1.64666014831489,1.54332,200
"5",2019-05-28 16:00:00,NA,NA,NA,NA,1.53607036523988,3.08664,170
"6",2019-05-28 17:00:00,NA,NA,NA,NA,1.01427124412651,4.11552,80
"7",2019-05-28 18:00:00,NA,NA,NA,NA,0.927151154894771,4.62996,100
"8",2019-05-28 19:00:00,NA,NA,NA,NA,0.879635385324062,4.62996,90
"9",2019-05-28 20:00:00,NA,NA,NA,NA,1.35263894364361,5.1444,110
"10",2019-05-28 21:00:00,NA,NA,NA,NA,2.45420782345704,5.1444,110
"11",2019-05-28 22:00:00,NA,NA,NA,NA,3.72908280663201,5.65884,120
"12",2019-05-28 23:00:00,NA,NA,NA,NA,5.05633924982515,5.65884,120
"13",2019-05-29 00:00:00,NA,NA,NA,NA,6.38099569331753,4.11552,130
"14",2019-05-29 01:00:00,NA,NA,NA,NA,7.1616133026041,3.60108,150
"15",2019-05-29 02:00:00,NA,NA,NA,NA,8.05431024328068,3.60108,160
"16",2019-05-29 03:00:00,NA,NA,NA,NA,8.41137605650731,2.05776,160
"17",2019-05-29 04:00:00,NA,NA,NA,NA,8.4649618734688,3.08664,180
"18",2019-05-29 05:00:00,NA,NA,NA,NA,9.18706587729841,3.08664,170
"19",2019-05-29 06:00:00,NA,NA,NA,NA,8.69576808382536,2.05776,220
"20",2019-05-29 07:00:00,NA,NA,NA,NA,8.43320684401692,1.54332,210
"21",2019-05-29 08:00:00,NA,NA,NA,NA,7.51214378025558,1.54332,220
"22",2019-05-29 09:00:00,NA,NA,NA,NA,6.6085838704956,1.54332,220
"23",2019-05-29 10:00:00,NA,NA,NA,NA,5.22216540995332,0,0
"24",2019-05-29 11:00:00,NA,NA,NA,NA,4.01315601369616,1.54332,240
"25",2019-05-29 12:00:00,NA,NA,NA,NA,3.06103249812375,0,0
"26",2019-05-29 13:00:00,NA,NA,NA,NA,2.79332546336345,2.5722,150
"27",2019-05-29 14:00:00,NA,NA,NA,NA,2.74614487842954,3.60108,140
"28",2019-05-29 15:00:00,NA,NA,NA,NA,2.84481543029676,3.60108,110
"29",2019-05-29 16:00:00,NA,NA,NA,NA,2.96782555601084,5.1444,110
"30",2019-05-29 17:00:00,NA,NA,NA,NA,2.93918324008493,5.65884,100
"31",2019-05-29 18:00:00,NA,NA,NA,NA,3.74918136892223,6.17328,110
"32",2019-05-29 19:00:00,NA,NA,NA,NA,4.64705018991452,5.1444,120
"33",2019-05-29 20:00:00,NA,NA,NA,NA,5.24109931270006,5.65884,100
"34",2019-05-29 21:00:00,NA,NA,NA,NA,5.62692001988527,5.65884,90
"35",2019-05-29 22:00:00,NA,NA,NA,NA,7.10079125061622,6.68772,110
"36",2019-05-29 23:00:00,NA,NA,NA,NA,8.65182376211318,5.65884,120
"37",2019-05-30 00:00:00,NA,NA,NA,NA,9.92444397938243,5.1444,120
"38",2019-05-30 01:00:00,NA,NA,NA,NA,11.3600104137337,6.68772,130
"39",2019-05-30 02:00:00,NA,NA,NA,NA,11.8027681961799,4.62996,150
"40",2019-05-30 03:00:00,NA,NA,NA,NA,12.3461356640193,4.11552,150
"41",2019-05-30 04:00:00,NA,NA,NA,NA,12.3468143674523,3.08664,160
"42",2019-05-30 05:00:00,NA,NA,NA,NA,12.1757806757847,3.08664,180
"43",2019-05-30 06:00:00,NA,NA,NA,NA,11.5379453022879,2.5722,180
"44",2019-05-30 07:00:00,NA,NA,NA,NA,10.7772531588912,2.05776,180
"45",2019-05-30 08:00:00,NA,NA,NA,NA,10.3314563673574,2.05776,190
"46",2019-05-30 09:00:00,NA,NA,NA,NA,10.0613350652644,1.54332,170
"47",2019-05-30 10:00:00,NA,NA,NA,NA,8.93004774350245,1.54332,190
"48",2019-05-30 11:00:00,NA,NA,NA,NA,7.85446414717012,1.54332,190
"49",2019-05-30 12:00:00,NA,NA,NA,NA,7.33719504497006,2.5722,170
"50",2019-05-30 13:00:00,NA,NA,NA,NA,6.80578231170147,4.62996,180
"51",2019-05-30 14:00:00,NA,NA,NA,NA,5.78149016396952,2.05776,210
"52",2019-05-30 15:00:00,NA,NA,NA,NA,5.01131228753237,3.08664,100
"53",2019-05-30 16:00:00,NA,NA,NA,NA,4.55490005368049,4.11552,90
"54",2019-05-30 17:00:00,NA,NA,NA,NA,4.06613901813069,5.65884,80
"55",2019-05-30 18:00:00,NA,NA,NA,NA,4.35263800585027,6.68772,100
"56",2019-05-30 19:00:00,NA,NA,NA,NA,5.03710022382241,6.17328,110
"57",2019-05-30 20:00:00,NA,NA,NA,NA,6.17159275102087,7.20216,120
"58",2019-05-30 21:00:00,NA,NA,NA,NA,7.20979875924678,6.68772,110
"59",2019-05-30 22:00:00,NA,NA,NA,NA,8.94992885508958,6.68772,140
"60",2019-05-30 23:00:00,NA,NA,NA,NA,10.6413241226707,6.68772,140
"61",2019-05-31 00:00:00,NA,NA,NA,NA,11.7336477168975,5.1444,150
"62",2019-05-31 01:00:00,NA,NA,NA,NA,12.3724210071113,5.65884,160
"63",2019-05-31 02:00:00,NA,NA,NA,NA,13.2702358827474,3.60108,160
"64",2019-05-31 03:00:00,NA,NA,NA,NA,14.3187912933685,4.11552,150
