"","Data/Time","ensemble_avg","ensemble_min","ensemble_max","ensemble_med","Obs setup","Obs wspd","Obs wdir"
"1",2019-02-21 00:00:00,NA,NA,NA,NA,26.7346469484421,5.1444,140
"2",2019-02-21 01:00:00,NA,NA,NA,NA,27.1921399531274,5.65884,150
"3",2019-02-21 02:00:00,NA,NA,NA,NA,27.1921399531274,5.1444,150
"4",2019-02-21 03:00:00,NA,NA,NA,NA,26.3938179379418,5.1444,150
"5",2019-02-21 04:00:00,NA,NA,NA,NA,25.2763406785535,4.11552,160
"6",2019-02-21 05:00:00,NA,NA,NA,NA,24.2948535053475,3.60108,150
"7",2019-02-21 06:00:00,NA,NA,NA,NA,21.0804653158224,2.5722,160
"8",2019-02-21 07:00:00,NA,NA,NA,NA,18.9330341838002,3.60108,150
"9",2019-02-21 08:00:00,NA,NA,NA,NA,16.5985389978311,3.08664,150
"10",2019-02-21 09:00:00,NA,NA,NA,NA,14.751606131036,3.08664,140
"11",2019-02-21 10:00:00,NA,NA,NA,NA,14.0025854980352,4.62996,150
"12",2019-02-21 11:00:00,NA,NA,NA,NA,13.2878716156666,4.11552,150
"13",2019-02-21 12:00:00,NA,NA,NA,NA,12.0772065526191,2.05776,140
"14",2019-02-21 13:00:00,NA,NA,NA,NA,11.0830439895639,3.08664,150
"15",2019-02-21 14:00:00,NA,NA,NA,NA,10.8771415624229,5.1444,130
"16",2019-02-21 15:00:00,NA,NA,NA,NA,10.3149872307046,4.11552,130
"17",2019-02-21 16:00:00,NA,NA,NA,NA,10.5644376062215,6.17328,120
"18",2019-02-21 17:00:00,NA,NA,NA,NA,11.4750196536688,6.68772,130
"19",2019-02-21 18:00:00,NA,NA,NA,NA,12.4283932936972,5.65884,130
"20",2019-02-21 19:00:00,NA,NA,NA,NA,13.8246301937708,7.20216,140
"21",2019-02-21 20:00:00,NA,NA,NA,NA,14.7297336380865,6.17328,130
"22",2019-02-21 21:00:00,NA,NA,NA,NA,15.7537094054422,6.17328,130
"23",2019-02-21 22:00:00,NA,NA,NA,NA,16.2347257528857,6.17328,130
"24",2019-02-21 23:00:00,NA,NA,NA,NA,16.6873716995281,5.65884,140
"25",2019-02-22 00:00:00,NA,NA,NA,NA,18.5604769761625,6.17328,140
"26",2019-02-22 01:00:00,NA,NA,NA,NA,19.3776745268855,5.1444,150
"27",2019-02-22 02:00:00,NA,NA,NA,NA,20.1958741399841,6.17328,150
"28",2019-02-22 03:00:00,NA,NA,NA,NA,20.5926584184728,4.62996,150
"29",2019-02-22 04:00:00,NA,NA,NA,NA,19.6642625764722,2.5722,160
"30",2019-02-22 05:00:00,NA,NA,NA,NA,17.7459642426814,2.05776,170
"31",2019-02-22 06:00:00,NA,NA,NA,NA,16.254406069777,1.54332,170
"32",2019-02-22 07:00:00,NA,NA,NA,NA,14.249470994532,2.05776,150
"33",2019-02-22 08:00:00,NA,NA,NA,NA,11.9834556980572,0,0
"34",2019-02-22 09:00:00,NA,NA,NA,NA,9.96138341246807,0,0
"35",2019-02-22 10:00:00,NA,NA,NA,NA,7.97708312624672,0,0
"36",2019-02-22 11:00:00,NA,NA,NA,NA,6.20442773777981,0,0
"37",2019-02-22 12:00:00,NA,NA,NA,NA,4.43913739645161,0,0
"38",2019-02-22 13:00:00,NA,NA,NA,NA,3.06713290567026,0,0
"39",2019-02-22 14:00:00,NA,NA,NA,NA,2.09124103891046,2.05776,170
"40",2019-02-22 15:00:00,NA,NA,NA,NA,2.09124103891046,4.62996,150
"41",2019-02-22 16:00:00,NA,NA,NA,NA,1.93476662697708,5.1444,90
"42",2019-02-22 17:00:00,NA,NA,NA,NA,2.04109720621329,4.62996,100
"43",2019-02-22 18:00:00,NA,NA,NA,NA,2.7504626689681,5.1444,130
"44",2019-02-22 19:00:00,NA,NA,NA,NA,3.40419826679127,6.17328,120
"45",2019-02-22 20:00:00,NA,NA,NA,NA,4.53982261274766,6.17328,110
"46",2019-02-22 21:00:00,NA,NA,NA,NA,5.41354074210754,5.1444,100
"47",2019-02-22 22:00:00,NA,NA,NA,NA,6.15187820616422,4.62996,100
"48",2019-02-22 23:00:00,NA,NA,NA,NA,6.84582032570329,4.62996,100
"49",2019-02-23 00:00:00,NA,NA,NA,NA,7.68991722455144,3.60108,110
"50",2019-02-23 01:00:00,NA,NA,NA,NA,8.88607105105523,4.11552,130
"51",2019-02-23 02:00:00,NA,NA,NA,NA,9.6117198343695,4.11552,130
"52",2019-02-23 03:00:00,NA,NA,NA,NA,9.28863919152126,4.62996,130
"53",2019-02-23 04:00:00,NA,NA,NA,NA,10.0375843036965,4.11552,140
"54",2019-02-23 05:00:00,NA,NA,NA,NA,10.8507955673062,4.62996,150
"55",2019-02-23 06:00:00,NA,NA,NA,NA,10.5686432864664,3.60108,140
"56",2019-02-23 07:00:00,NA,NA,NA,NA,9.80052581454941,3.08664,140
"57",2019-02-23 08:00:00,NA,NA,NA,NA,8.96271549236485,2.5722,120
"58",2019-02-23 09:00:00,NA,NA,NA,NA,8.9006060331531,2.5722,150
"59",2019-02-23 10:00:00,NA,NA,NA,NA,8.70692524419015,1.54332,160
"60",2019-02-23 11:00:00,NA,NA,NA,NA,8.68370596805418,2.5722,150
"61",2019-02-23 12:00:00,NA,NA,NA,NA,8.60419972201552,2.05776,160
"62",2019-02-23 13:00:00,NA,NA,NA,NA,8.41075176576321,3.08664,150
"63",2019-02-23 14:00:00,NA,NA,NA,NA,8.91149177896763,5.1444,150
"64",2019-02-23 15:00:00,NA,NA,NA,NA,9.36993238468718,6.17328,130
"65",2019-02-23 16:00:00,NA,NA,NA,NA,9.44993075517702,5.1444,120
"66",2019-02-23 17:00:00,NA,NA,NA,NA,9.20634829282572,5.1444,120
"67",2019-02-23 18:00:00,NA,NA,NA,NA,10.189060948761,6.17328,140
"68",2019-02-23 19:00:00,NA,NA,NA,NA,10.8493031681019,6.17328,120
"69",2019-02-23 20:00:00,NA,NA,NA,NA,12.4950544131834,7.7166,120
"70",2019-02-23 21:00:00,NA,NA,NA,NA,14.4381954019005,7.7166,140
"71",2019-02-23 22:00:00,NA,NA,NA,NA,16.5126781076686,7.20216,130
"72",2019-02-23 23:00:00,NA,NA,NA,NA,17.5720987480794,5.65884,130
"73",2019-02-24 00:00:00,NA,NA,NA,NA,18.4203729922494,4.11552,150
"74",2019-02-24 01:00:00,NA,NA,NA,NA,18.8211693524565,4.11552,150
"75",2019-02-24 02:00:00,NA,NA,NA,NA,18.1223733720927,3.60108,160
"76",2019-02-24 03:00:00,NA,NA,NA,NA,17.5611528705744,4.11552,160
"77",2019-02-24 04:00:00,NA,NA,NA,NA,17.262786143667,3.08664,160
"78",2019-02-24 05:00:00,NA,NA,NA,NA,16.4737582518181,2.5722,170
"79",2019-02-24 06:00:00,NA,NA,NA,NA,15.0317893016326,2.5722,180
"80",2019-02-24 07:00:00,NA,NA,NA,NA,13.991908815897,2.5722,180
"81",2019-02-24 08:00:00,NA,NA,NA,NA,12.5289840956787,2.5722,180
"82",2019-02-24 09:00:00,NA,NA,NA,NA,10.4359270285839,2.5722,200
"83",2019-02-24 10:00:00,NA,NA,NA,NA,8.75882892164734,2.05776,190
"84",2019-02-24 11:00:00,NA,NA,NA,NA,7.68704599766936,2.5722,200
"85",2019-02-24 12:00:00,NA,NA,NA,NA,7.16050752567652,4.11552,210
"86",2019-02-24 13:00:00,NA,NA,NA,NA,6.91680408252781,5.1444,210
"87",2019-02-24 14:00:00,NA,NA,NA,NA,6.68778149964702,6.17328,220
"88",2019-02-24 15:00:00,NA,NA,NA,NA,6.90397104663217,6.17328,200
"89",2019-02-24 16:00:00,NA,NA,NA,NA,6.3360041796424,5.1444,230
"90",2019-02-24 17:00:00,NA,NA,NA,NA,5.82915906270268,5.65884,240
"91",2019-02-24 18:00:00,NA,NA,NA,NA,5.06103160097379,7.20216,250
"92",2019-02-24 19:00:00,NA,NA,NA,NA,3.96377916432746,6.68772,260
